Released_on,place_matches_cleaned,Text_Length,Sentiment_Score,View_Class,Engagement_Ratio,Like_Ratio,Day_of_Week,cast_jethalal,cast_daya,cast_bhide,cast_taarak,cast_tapu,cast_champaklal,cast_sodhi,cast_anjali,cast_sonu,cast_goli,cast_madhavi,cast_hathi,cast_roshan,cast_popatlal,cast_babita,cast_iyer,cast_bagha,cast_sundar,cast_nattu
2023-05-22,UNKNOWN_LOCATION,20,0.0,Low,0.03916748630964821,1.1868625235845265,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-05-23,Gokuldham Society,21,0.0,Low,0.0479871177678829,1.3309230459304313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2023-05-24,UNKNOWN_LOCATION,36,0.0,Low,0.02948203037307945,1.2919388058460066,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2023-05-25,UNKNOWN_LOCATION,30,0.0,Low,0.015266285777910771,1.2004258902288811,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-05-26,UNKNOWN_LOCATION,41,0.0,Low,0.03212217101696584,1.3344967265758962,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-27,UNKNOWN_LOCATION,51,0.0,Low,0.02977709715841416,1.311394455911401,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-05-29,UNKNOWN_LOCATION,43,0.0,Low,0.03856817063900193,1.3908017707820954,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-05-30,UNKNOWN_LOCATION,25,0.5,Low,0.030916944082542534,1.4100864533587667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-31,UNKNOWN_LOCATION,28,0.0,Low,0.03525546264427127,1.3554386571685177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,UNKNOWN_LOCATION,33,0.0,Low,0.0481683384452624,1.3204503189777754,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-02,UNKNOWN_LOCATION,24,0.0,Low,0.05790604627057933,1.3009683125766507,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-03,UNKNOWN_LOCATION,25,-0.6666666666666666,Low,0.04682731189193358,1.4401877499752092,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-05,UNKNOWN_LOCATION,32,-0.5,Low,0.048933116898393206,1.3932999270708355,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-06,UNKNOWN_LOCATION,29,0.0,Low,0.039655577418043035,1.3600347554614822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-07,UNKNOWN_LOCATION,28,0.0,Low,0.07186816985988667,1.3218060104049008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-08,UNKNOWN_LOCATION,32,0.0,Low,0.037932271788921355,1.2830800631893864,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-09,UNKNOWN_LOCATION,38,0.0,Low,0.03696500994451761,1.257391548961783,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-10,UNKNOWN_LOCATION,32,0.0,Low,0.05618907920885777,1.4016513674647486,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-12,UNKNOWN_LOCATION,32,0.0,Low,0.02964188386473928,1.2835052875028412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-13,Gokuldham Society,24,0.0,Low,0.037649008761748606,1.2717493571079026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-06-14,UNKNOWN_LOCATION,35,0.0,Low,0.02325030924056625,1.078867797749034,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-15,Gokuldham Society,28,0.0,Low,0.09528106563496545,1.1640860627576215,3,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1
2023-06-16,UNKNOWN_LOCATION,36,0.0,Low,0.036004093752666826,1.2797025987107045,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-06-17,UNKNOWN_LOCATION,32,0.0,Low,0.02007450092838309,1.0710071642439598,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-06-19,UNKNOWN_LOCATION,48,0.0,Low,0.024849865396562438,1.3140056602471182,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-06-20,UNKNOWN_LOCATION,40,0.0,Low,0.04584079428097205,1.348963732703335,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-06-21,UNKNOWN_LOCATION,26,0.0,Low,0.021150995413048077,1.3103631707611545,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-06-22,UNKNOWN_LOCATION,51,0.5,Low,0.017277532685067355,1.1683497805267635,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-06-23,UNKNOWN_LOCATION,40,0.0,Low,0.016775849487078404,1.0963616777287417,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2023-06-24,UNKNOWN_LOCATION,34,0.0,Low,0.015532407147386275,1.0858353355677792,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-06-26,UNKNOWN_LOCATION,42,0.0,Low,0.022232588447300274,1.5153732285679868,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-27,UNKNOWN_LOCATION,30,0.0,Low,0.022072566529207582,1.1756015071053492,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-06-28,Gokuldham Society,23,0.0,Average,0.01031482615890384,1.0366558008752775,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2023-06-29,Gokuldham Society,30,-0.5,Low,0.028864857802244393,1.2663206439063153,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-06-30,UNKNOWN_LOCATION,33,0.0,Low,0.014830095429164632,0.9943662300397748,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-07-01,UNKNOWN_LOCATION,25,0.0,Low,0.022666822339544437,1.1497597408046585,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-03,UNKNOWN_LOCATION,26,-0.5,Low,0.016625277741471704,1.2080512351326624,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-04,UNKNOWN_LOCATION,25,0.0,Low,0.02101040392879438,1.2004649496581654,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-07-05,UNKNOWN_LOCATION,37,0.0,Low,0.05029842357044597,1.2537500498174279,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-06,UNKNOWN_LOCATION,31,0.0,Low,0.018333077692807738,1.0655097106879652,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-07-07,UNKNOWN_LOCATION,39,0.0,Low,0.020905019126891064,1.3001960746621557,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-07-08,UNKNOWN_LOCATION,35,0.0,Average,0.008455908932423194,0.9786341876790817,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-07-10,UNKNOWN_LOCATION,29,-0.5,Low,0.015230016872968573,1.0498170580550796,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-07-11,UNKNOWN_LOCATION,33,0.0,Good,0.01064078642351313,0.8689686427397404,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-07-12,UNKNOWN_LOCATION,32,0.0,Low,0.01977103950686076,1.1023313437925735,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-07-13,UNKNOWN_LOCATION,46,0.0,Low,0.027500978638429027,1.3985858055309175,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2023-07-14,Gokuldham Society,32,0.0,Average,0.018095248262535897,0.9029475504691954,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
2023-07-15,UNKNOWN_LOCATION,31,0.0,Low,0.07730551378469194,1.2678748856992625,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-07-17,Gokuldham Society,35,0.0,Low,0.028806790206414516,1.1693869396762913,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0
2023-07-18,Gokuldham Society,38,0.5,Low,0.014180551195887214,1.035429643979091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
2023-07-19,UNKNOWN_LOCATION,32,0.0,Average,0.012293903494630727,0.9445914360550046,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2023-07-20,UNKNOWN_LOCATION,28,0.0,Average,0.023691786558653564,1.2458446585846539,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023-07-21,UNKNOWN_LOCATION,32,0.5,Low,0.02850842832958189,1.3229286486775682,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-22,Gokuldham Society,34,0.0,Low,0.015115298087739032,1.0662729658792651,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
2023-07-24,UNKNOWN_LOCATION,31,0.0,Low,0.016699036808866433,1.1284941425364614,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2023-07-25,UNKNOWN_LOCATION,36,0.0,Low,0.012713909081568019,1.0063823173261641,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-07-26,UNKNOWN_LOCATION,34,0.0,Average,0.011346083770117537,0.8758696413016659,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2023-07-27,Gokuldham Society,28,0.6666666666666666,Low,0.03423514118606121,1.4653883287545244,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2023-07-28,Gokuldham Society,35,0.0,Low,0.06193630998775192,1.6562743569758378,4,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
2023-07-29,Gokuldham Society,22,0.0,Low,0.02042444694076574,1.3499212761014894,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-07-31,UNKNOWN_LOCATION,38,0.5,Average,0.010609919648455386,0.806804129725256,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-08-01,UNKNOWN_LOCATION,32,0.0,Low,0.015128163913656005,1.0795757180362382,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,UNKNOWN_LOCATION,36,0.0,Low,0.01486783318141745,1.2890934357395811,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2023-08-03,UNKNOWN_LOCATION,32,0.0,Low,0.016676632582233827,1.262391038488466,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,UNKNOWN_LOCATION,45,0.0,Low,0.015918573313785326,1.1981114204620524,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05,UNKNOWN_LOCATION,45,-0.5,Low,0.018483769883537865,1.1152114234013157,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,UNKNOWN_LOCATION,39,0.0,Low,0.020703558291850655,1.2492406176611932,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-08-08,Gokuldham Society,39,0.0,Low,0.016058444742958273,1.1750650333695813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
2023-08-09,Gokuldham Society,33,-0.5,Low,0.024852329650071888,1.3356665285169518,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-08-10,UNKNOWN_LOCATION,35,0.0,Low,0.016365345933657863,0.9229559187009289,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-08-11,UNKNOWN_LOCATION,26,0.0,Low,0.018866615935354922,1.1671596721961857,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-08-12,UNKNOWN_LOCATION,17,0.0,Low,0.02570193079372158,1.3374365643156776,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,UNKNOWN_LOCATION,41,0.0,Low,0.016869132221625147,0.9947033082922037,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2023-08-15,UNKNOWN_LOCATION,42,0.0,Low,0.03917826743590878,1.3577586660853118,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-16,UNKNOWN_LOCATION,29,0.5,Low,0.012518684882346717,1.2507507485130336,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-17,UNKNOWN_LOCATION,27,0.0,Low,0.02087595989047618,1.270896143829597,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-08-18,UNKNOWN_LOCATION,32,0.0,Low,0.006872648042029106,0.9463493173706536,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-08-19,Gokuldham Society,23,0.0,Low,0.02662472492746251,1.2214198889247099,5,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0
2023-08-21,Gokuldham Society,25,0.0,Low,0.014768171807345989,1.1253061541897018,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
2023-08-22,UNKNOWN_LOCATION,36,0.0,Low,0.023340977270909703,1.256135143328479,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2023-08-23,UNKNOWN_LOCATION,37,0.0,Low,0.020231745447857274,1.1528896210346178,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-08-24,Gokuldham Society,43,0.0,Low,0.019529968222290573,1.1871374206051444,3,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-08-30,UNKNOWN_LOCATION,42,0.0,Low,0.01490762401878087,1.1039505887485734,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-08-31,UNKNOWN_LOCATION,43,0.0,Low,0.024920862684236378,1.311271832908331,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-09-01,Gokuldham Society,36,0.0,Average,0.011444434865696103,0.9504888515885086,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-09-02,Gokuldham Society,43,-0.5,Low,0.02500393580471,1.2238551953136656,5,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-09-04,Gokuldham Society,38,-0.6666666666666666,Average,0.013314030762484141,0.9314620740472302,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-09-05,UNKNOWN_LOCATION,43,-0.5,Low,0.04033164442331664,1.2924409894266562,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-06,Gokuldham Society,37,0.0,Low,0.03867254376419346,1.357067548513577,2,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
2023-09-07,Gokuldham Society,34,0.0,Average,0.01867242628492989,1.0638808758859337,3,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
2023-09-08,UNKNOWN_LOCATION,28,0.0,Low,0.03943283059545417,1.4892342844507505,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-09,Gokuldham Society,40,0.0,Low,0.032249118795965974,1.3943665683298596,5,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2023-09-11,Gokuldham Society,31,0.0,Low,0.01853397287355577,1.3609810244526908,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-09-12,Gokuldham Society,36,0.0,Low,0.0254358210807122,1.2955429705848465,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
2023-09-13,UNKNOWN_LOCATION,33,0.0,Low,0.023334681559378984,1.5036868796863818,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-14,Gokuldham Society,35,-0.5,Average,0.009339103767449038,0.9370031968237343,3,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
2023-09-15,Gokuldham Society,35,0.0,Low,0.021416989391897442,1.1358305624089247,4,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-09-16,UNKNOWN_LOCATION,43,0.5,Low,0.021413486567457393,1.2721706530458556,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-09-18,UNKNOWN_LOCATION,35,0.5,Low,0.013339898979086003,1.1590066551273794,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2023-09-19,UNKNOWN_LOCATION,46,0.0,Low,0.022589368000736527,1.419998044785795,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2023-09-20,UNKNOWN_LOCATION,38,-0.5,Low,0.012478024344288251,1.1513844030766087,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-09-21,UNKNOWN_LOCATION,39,0.0,Low,0.023595557398958477,1.285404857366699,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2023-09-22,UNKNOWN_LOCATION,43,0.0,Average,0.01287116537177588,1.0876384180339993,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-23,UNKNOWN_LOCATION,31,0.0,Low,0.019925065732691725,1.3277202721023047,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-09-25,UNKNOWN_LOCATION,35,0.0,Average,0.019835777301672085,0.9712576260777577,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2023-09-26,Gokuldham Society,33,0.0,Average,0.014054526302563854,1.1981118430568156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
2023-09-27,UNKNOWN_LOCATION,30,0.0,Low,0.02534400060354085,1.3059233055178014,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-28,Gokuldham Society,19,0.5,Good,0.01453853569359626,0.7567920257676107,3,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
2023-09-29,UNKNOWN_LOCATION,27,0.0,Low,0.018439386529627285,0.8169449945082696,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-09-30,Gokuldham Society,25,0.0,Low,0.012110662270836722,1.0070088633997547,5,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-10-02,UNKNOWN_LOCATION,43,0.0,Low,0.01189009745123871,1.0189219010839012,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-03,UNKNOWN_LOCATION,33,-0.5,Low,0.012596876429954159,1.1321252979426872,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-04,Gokuldham Society,34,0.0,Low,0.025080688613686192,1.2673186937212195,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
2023-10-05,Gokuldham Society,28,0.0,Low,0.018599322852971528,1.1100339231897345,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
2023-10-06,Gokuldham Society,39,0.0,Low,0.028120628976908216,1.2538635431262106,4,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
2023-10-07,Gokuldham Society,38,0.0,Low,0.03357478522012396,1.2664316044448833,5,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-10-09,Gokuldham Society,34,0.0,Low,0.021280684489992274,1.2928338262283792,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0
2023-10-10,Gokuldham Society,27,0.0,Low,0.020691745183904754,1.110212841150571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-10-11,Gokuldham Society,31,0.0,Low,0.019039244825067855,1.0476671474923789,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-10-12,Gokuldham Society,39,0.5,Low,0.012844147168696978,0.9869924339945584,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-10-13,UNKNOWN_LOCATION,34,0.0,Low,0.02410444883050886,1.260804464711087,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-10-14,Gokuldham Society,29,0.0,Low,0.015199766419916036,0.9370345798563544,5,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
2023-10-16,UNKNOWN_LOCATION,26,0.0,Low,0.019351717464925013,1.2663280116110305,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2023-10-17,UNKNOWN_LOCATION,35,0.0,Low,0.022358777654921377,1.3597268021566191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-10-18,UNKNOWN_LOCATION,30,0.0,Low,0.01544111003375467,1.262664744506943,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-10-19,UNKNOWN_LOCATION,41,0.0,Low,0.028336239226430752,1.3087107212833393,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-10-20,UNKNOWN_LOCATION,41,0.0,Good,0.008023873335411373,0.6238338407547536,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-10-21,UNKNOWN_LOCATION,38,0.0,Average,0.03402278409084154,0.9589146945854795,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-10-23,Gokuldham Society,39,0.5,Hit,0.011198902380799243,0.7929903744816881,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2023-10-24,UNKNOWN_LOCATION,42,0.0,Average,0.0195575962468645,1.064763614217564,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-25,Gokuldham Society,39,0.0,Low,0.024139697079422866,1.1485928840087554,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
2023-10-26,Gokuldham Society,39,0.0,Low,0.018754227890894617,1.2195980862497933,3,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-10-27,UNKNOWN_LOCATION,40,0.0,Low,0.038626134749057746,0.9406399686907102,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2023-10-28,UNKNOWN_LOCATION,26,-0.6666666666666666,Low,0.018386112641307607,1.12162413512225,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-10-30,UNKNOWN_LOCATION,29,0.0,Low,0.02599763530108392,1.1032067795700744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2023-10-31,UNKNOWN_LOCATION,26,0.0,Low,0.028616676034610794,1.2762627236511186,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,UNKNOWN_LOCATION,26,0.0,Low,0.022847584601566422,1.3205484677969583,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023-11-02,UNKNOWN_LOCATION,37,0.0,Low,0.028094775459304264,1.2225758740194017,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-11-03,UNKNOWN_LOCATION,26,0.0,Low,0.02219879016593596,1.4034830846399722,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2023-11-04,UNKNOWN_LOCATION,25,0.0,Low,0.026034475957555918,1.408491446754237,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-11-06,Gokuldham Society,27,0.0,Low,0.03498710640822576,1.4365790197498,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
2023-11-07,UNKNOWN_LOCATION,36,0.0,Low,0.05485431529793864,1.7099771672557644,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-11-08,UNKNOWN_LOCATION,22,0.0,Low,0.026234407452989633,1.4697917447452602,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-11-09,UNKNOWN_LOCATION,34,0.0,Low,0.02501116743760103,1.393229077963799,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10,UNKNOWN_LOCATION,34,0.0,Low,0.013044097855517703,0.9316420790857131,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2023-11-11,UNKNOWN_LOCATION,19,0.5,Low,0.01670512467048123,1.158629419218499,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-11-13,Gokuldham Society,33,0.0,Average,0.010328202718376313,0.7892440569246697,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-11-14,UNKNOWN_LOCATION,32,0.0,Low,0.02441484355136631,1.203735976198053,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,UNKNOWN_LOCATION,34,0.0,Low,0.015797725524951466,1.3273070143888466,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,UNKNOWN_LOCATION,43,-0.5,Low,0.013834741846959653,1.1511477971956545,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2023-11-17,UNKNOWN_LOCATION,41,0.0,Low,0.022873581923269944,1.386184584116175,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-11-18,UNKNOWN_LOCATION,28,0.0,Low,0.02908421668695013,1.4686337450816087,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-11-20,Gokuldham Society,33,0.0,Low,0.02113148757385662,1.4343515119372188,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
2023-11-21,UNKNOWN_LOCATION,26,0.0,Low,0.02869316721150513,1.3504032799773107,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,Gokuldham Society,23,0.0,Low,0.024875047977801223,1.1834314562390018,2,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-11-23,UNKNOWN_LOCATION,22,0.0,Low,0.028122564385048798,1.4406787983540712,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2023-11-24,UNKNOWN_LOCATION,31,0.0,Low,0.022517512359662782,1.3083764238013738,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,Gokuldham Society,26,0.0,Low,0.014888475053932218,1.40910004131124,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2023-11-27,UNKNOWN_LOCATION,42,0.0,Low,0.016294599880425198,1.1181257156754456,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
